mod	max_derivative_order	max_track_age	cov_drift_lin_vel	cov_drift_ang_vel	outlier_rejection_treshold	t_validity_treshold	R_validity_treshold	bop19_average_recall_vsd	bop19_average_precision_vsd	bop19_average_recall_mssd	bop19_average_precision_mssd	bop19_average_recall_mspd	bop19_average_precision_mspd	bop19_average_recall	bop19_average_precision
1	1	1	0.2	1	0.2	7.50E-05	1.12E-02	0.3602650695	0.7189725331	0.4658850516	0.9297558494	0.4130750605	0.8243641913
1	1	1	0.05	1	0.2	4.50E-05	1.50E-02	0.3717471645	0.7025770713	0.4845418631	0.9157514451	0.4281445138	0.8091642582
1	1	1	0.05	1	0.2	6.00E-05	1.50E-02	0.3717471645	0.7025770713	0.4845418631	0.9157514451	0.4281445138	0.8091642582
1	1	1	0.05	1	0.2	7.50E-05	1.50E-02	0.3717471645	0.7025770713	0.4845418631	0.9157514451	0.4281445138	0.8091642582
1	1	1	0.025	1	0.2	4.50E-05	1.12E-02	0.3601121448	0.7188501654	0.4658085893	0.9298397354	0.412960367	0.8243449504
1	1	1	0.025	1	0.2	6.00E-05	1.12E-02	0.3601121448	0.7188501654	0.4658085893	0.9298397354	0.412960367	0.8243449504
1	1	1	0.1	2	0.15	6.00E-05	1.12E-02	0.3505288645	0.7438074635	0.4421052632	0.9381287182	0.3963170638	0.8409680909
1	1	1	0.1	2	0.15	7.50E-05	1.12E-02	0.3505288645	0.7438074635	0.4421052632	0.9381287182	0.3963170638	0.8409680909
1	1	1	0.1	2	0.15	4.50E-05	1.12E-02	0.3505288645	0.7438074635	0.4421052632	0.9381287182	0.3963170638	0.8409680909
1	1	1	0.1	1	0.2	6.00E-05	1.12E-02	0.360379763	0.7193843806	0.4655027399	0.9292292038	0.4129412514	0.8243067922
1	1	1	0.1	1	0.2	7.50E-05	1.12E-02	0.360379763	0.7193843806	0.4655027399	0.9292292038	0.4129412514	0.8243067922
1	1	1	0.1	1	0.2	4.50E-05	1.12E-02	0.360379763	0.7193843806	0.4655027399	0.9292292038	0.4129412514	0.8243067922
1	1	1	0.025	2	0.15	7.50E-05	1.12E-02	0.351013126	0.7418260167	0.4436217663	0.9375437651	0.3973174462	0.8396848909
1	1	1	0.025	2	0.15	4.50E-05	1.12E-02	0.351013126	0.7418260167	0.4436217663	0.9375437651	0.3973174462	0.8396848909
1	1	1	0.025	2	0.15	6.00E-05	1.12E-02	0.351013126	0.7418260167	0.4436217663	0.9375437651	0.3973174462	0.8396848909
1	1	1	0.05	2	0.2	6.00E-05	1.12E-02	0.3591436218	0.7226153846	0.4621129094	0.9297948718	0.4106282656	0.8262051282
1	1	1	0.05	2	0.2	7.50E-05	1.12E-02	0.3591436218	0.7226153846	0.4621129094	0.9297948718	0.4106282656	0.8262051282
1	1	1	0.05	2	0.2	4.50E-05	1.12E-02	0.3591436218	0.7226153846	0.4621129094	0.9297948718	0.4106282656	0.8262051282
1	1	1	0.2	2	0.15	6.00E-05	1.12E-02	0.3504396585	0.7430154012	0.4423091627	0.9378005944	0.3963744106	0.8404079978
1	1	1	0.2	2	0.15	7.50E-05	1.12E-02	0.3504396585	0.7430154012	0.4423091627	0.9378005944	0.3963744106	0.8404079978
1	1	1	0.2	2	0.15	4.50E-05	1.12E-02	0.3504396585	0.7430154012	0.4423091627	0.9378005944	0.3963744106	0.8404079978
1	1	1	0.2	2	0.2	6.00E-05	1.12E-02	0.3585191793	0.7220995893	0.4620874219	0.930698152	0.4103033006	0.8263988706
1	1	1	0.2	2	0.2	7.50E-05	1.12E-02	0.3585191793	0.7220995893	0.4620874219	0.930698152	0.4103033006	0.8263988706
1	1	1	0.2	2	0.2	4.50E-05	1.12E-02	0.3585191793	0.7220995893	0.4620874219	0.930698152	0.4103033006	0.8263988706
1	1	1	0.0512	1.024	0.2	3.38E-05	1.00E-02	0.3548489869	0.727783586	0.4558047662	0.9348405646	0.4053268765	0.8313120753
1	1	1	0.0512	1.024	0.2	4.50E-05	1.00E-02	0.3548489869	0.727783586	0.4558047662	0.9348405646	0.4053268765	0.8313120753
1	1	1	0.0512	1.024	0.2	6.75E-05	1.00E-02	0.3548489869	0.727783586	0.4558047662	0.9348405646	0.4053268765	0.8313120753
1	1	1	0.2	1	0.2	4.50E-05	1.50E-02	0.3709188225	0.7015184382	0.4844654008	0.9162689805	0.4276921116	0.8088937093
1	1	1	0.2	1	0.2	6.00E-05	1.50E-02	0.3709188225	0.7015184382	0.4844654008	0.9162689805	0.4276921116	0.8088937093
1	1	1	0.2	1	0.2	7.50E-05	1.50E-02	0.3709188225	0.7015184382	0.4844654008	0.9162689805	0.4276921116	0.8088937093
1	1	1	0.1	2	0.2	6.00E-05	1.12E-02	0.3590544157	0.7220656074	0.4623040652	0.9297027166	0.4106792405	0.825884162
1	1	1	0.1	2	0.2	7.50E-05	1.12E-02	0.3590544157	0.7220656074	0.4623040652	0.9297027166	0.4106792405	0.825884162
1	1	1	0.1	2	0.2	4.50E-05	1.12E-02	0.3590544157	0.7220656074	0.4623040652	0.9297027166	0.4106792405	0.825884162
1	1	1	0.025	2	0.2	4.50E-05	1.12E-02	0.3586593603	0.7216410256	0.4623932713	0.9303589744	0.4105263158	0.826
1	1	1	0.025	2	0.2	6.00E-05	1.12E-02	0.3586593603	0.7216410256	0.4623932713	0.9303589744	0.4105263158	0.826
1	1	1	0.025	2	0.2	7.50E-05	1.12E-02	0.3586593603	0.7216410256	0.4623932713	0.9303589744	0.4105263158	0.826
1	1	1	0.0256	1.024	0.2	3.38E-05	1.50E-02	0.370893335	0.7011322573	0.4846565566	0.9161888702	0.4277749458	0.8086605637
1	1	1	0.0256	1.024	0.2	4.50E-05	1.50E-02	0.370893335	0.7011322573	0.4846565566	0.9161888702	0.4277749458	0.8086605637
1	1	1	0.0128	2.048	0.2	3.38E-05	1.50E-02	0.3704600484	0.7009886665	0.4843761947	0.9165420786	0.4274181216	0.8087653726
1	1	1	0.0128	2.048	0.2	4.50E-05	1.50E-02	0.3704600484	0.7009886665	0.4843761947	0.9165420786	0.4274181216	0.8087653726
1	1	1	0.0256	1.024	0.2	4.50E-05	1.00E-02	0.3540461323	0.7265167364	0.4560214095	0.9357740586	0.4050337709	0.8311453975
1	1	1	0.0256	1.024	0.2	6.75E-05	1.00E-02	0.3540461323	0.7265167364	0.4560214095	0.9357740586	0.4050337709	0.8311453975
1	1	1	0.0256	1.024	0.2	3.38E-05	1.00E-02	0.3540461323	0.7265167364	0.4560214095	0.9357740586	0.4050337709	0.8311453975
1	1	1	0.1	1	0.2	4.50E-05	1.50E-02	0.3710080285	0.7015180723	0.4842105263	0.9155662651	0.4276092774	0.8085421687
1	1	1	0.1	1	0.2	6.00E-05	1.50E-02	0.3710080285	0.7015180723	0.4842105263	0.9155662651	0.4276092774	0.8085421687
1	1	1	0.1	1	0.2	7.50E-05	1.50E-02	0.3710080285	0.7015180723	0.4842105263	0.9155662651	0.4276092774	0.8085421687
